Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
mr_kolop,https://www.nitrotype.com/racer/mr_kolop,Solo_Rider,Spring-a-round,331,0,135.55034213098727,1315,215151.22158818628,97.51925462255171,LE4GUE
cr4zy4rm1d1lo,https://www.nitrotype.com/racer/cr4zy4rm1d1lo,Cr4zy-Typer-YT,Not a Bot,371,0,78.08339163285294,1613,212682.41318853394,94.83139866179744,CZBZ
isaacweber613,https://www.nitrotype.com/racer/isaacweber613,isaacweber613,On The Nice List,51,0,59.76454017824619,1664,210237.47756339234,97.2762778723176,WPMWPM
2929126264,https://www.nitrotype.com/racer/2929126264,Thunderbolt,A E S T H E T I C,208,0,136.8628114715562,1268,207974.14745152512,97.37938463906079,S0RC
xx_l1am_xx,https://www.nitrotype.com/racer/xx_l1am_xx,NationwideRacing4Ava,My Popsicle Melted,156,320,89.07579462102689,1539,205625.60061052212,92.43933904259991,PR2W
racer2395,https://www.nitrotype.com/racer/racer2395,Mamba Typer,A E S T H E T I C,260,0,135.15999016957485,1246,204185.43911439073,97.78777233501708,PR2W
rogermonskies,https://www.nitrotype.com/racer/rogermonskies,rogermonskies,Tilted Typist,77,0,67.33597061316756,1605,203109.03710678735,94.6731458401524,UNREST
frozenice13,https://www.nitrotype.com/racer/frozenice13,L U I G I,May The 4th Be With You,294,120,60.18898334234189,1613,201827.01885063265,96.18027832339787,CAM0
blitz_error_error,https://www.nitrotype.com/racer/blitz_error_error,V O I D E D 9K,Shattered,378,0,70.60896489997339,1635,200517.69186148667,90.64059660749378,P1RE
potatotyper_1234,https://www.nitrotype.com/racer/potatotyper_1234,-TheP0T4T0- 20k,"Peace, Love, Nitros",138,340,74.22643184845346,1595,197205.7261146957,90.17362246484882,PR2W
divinev2,https://www.nitrotype.com/racer/divinev2,Divinity - 22k,Car Collector,315,0,122.23745286971094,1253,193406.32355294455,95.8017799663309,SPRME
lava_racer,https://www.nitrotype.com/racer/lava_racer,Sapphire,Oh Em Gee!,164,220,98.5657054049387,1355,191931.77221646503,94.885019814504,PSR
xgoldxnnt,https://www.nitrotype.com/racer/xgoldxnnt,Lil xGoldxn,A E S T H E T I C,107,40,119.24652541849404,1230,190559.04549961482,97.05731521972233,P1RE
82ea9334d8518846ac048edd101b04a2,https://www.nitrotype.com/racer/82ea9334d8518846ac048edd101b04a2,ErinB,I Love Dogs,64,300,95.81948941291081,1340,189639.7785035057,95.68147321508668,WTRMN
adamlosborne,https://www.nitrotype.com/racer/adamlosborne,Sir Race alot,A E S T H E T I C,174,60,64.66087803294653,1472,186048.48221608278,95.51213831047569,RFTP
56970d407de5bebc2738ad974b9002f4,https://www.nitrotype.com/racer/56970d407de5bebc2738ad974b9002f4,LukTzu3 - 40K,A E S T H E T I C,371,0,138.38211211421373,1135,181754.8230596003,94.64827025370421,NS7
ramon3426,https://www.nitrotype.com/racer/ramon3426,whatuprj_,Not a Bot,185,0,95.06968041766002,1300,181176.40517351977,94.46342661897633,50I
deathaustinlegend,https://www.nitrotype.com/racer/deathaustinlegend,NT_NitroZ,Epic Engager,239,0,53.25940890385335,1625,180575.57528257676,87.75463184099172,RFTP
9ab6fbe33d0024a280127cf5c56b56bf,https://www.nitrotype.com/racer/9ab6fbe33d0024a280127cf5c56b56bf,Reilly 5k,Valentypist,51,60,101.43643227333801,1221,179100.05539697476,97.32273630428611,190IQ
6617386,https://www.nitrotype.com/racer/6617386,Flowturtle,Super Luxury Driver,354,340,95.19307086614174,1261,178482.77460704278,95.8970083179481,BEEHVE
jiatypefast,https://www.nitrotype.com/racer/jiatypefast,nOvAAAAAAAA,Raw Racing Recruit,46,0,171.71698266742615,958,178045.34712690406,99.9960193912512,F0J
4874d769eab772447d6a572c6e75a903,https://www.nitrotype.com/racer/4874d769eab772447d6a572c6e75a903,kencarsonn,Pro Pacer,239,240,174.43907276558818,948,177484.1204908888,100.0,50I
coojay,https://www.nitrotype.com/racer/coojay,How Can I Earn Gold,Tilted Typist,59,80,88.58791704238052,1314,176269.65835237925,92.96812019054599,CAM0
b13df78e3154824d9299835902c0bd55,https://www.nitrotype.com/racer/b13df78e3154824d9299835902c0bd55,-I- U Lost -I-,Top Tier,68,20,133.54727793696276,1048,173944.85543964556,99.52287215320236,SPRME
popperhop,https://www.nitrotype.com/racer/popperhop,Mr Incredible,B.U.S. Driver,47,180,112.98575750365411,1160,173422.27220574394,95.53275522213478,NTO
lebonbonthegoat,https://www.nitrotype.com/racer/lebonbonthegoat,,Solid Gold,282,100,96.82041515901733,1238,172914.00547883686,94.11216276819222,CAM0
1f41ecab09640d27ae830af9d9fdcbfd,https://www.nitrotype.com/racer/1f41ecab09640d27ae830af9d9fdcbfd,CR7 GOAT 2025,Fast and Flora,380,140,97.74847051820497,1200,172196.28192556632,96.38800250083226,PR2W
bd31086bde203e439aa6125b207d4698,https://www.nitrotype.com/racer/bd31086bde203e439aa6125b207d4698,Prince,Spring Vibin',87,0,73.4255481249471,1376,170295.28814937454,90.52636918706536,NCT
newaccforgrinding,https://www.nitrotype.com/racer/newaccforgrinding,CAM0 wants allies,Nitro Dog,239,0,114.9465399886557,1097,169472.87875145322,98.10400405623962,CAM0
orcaswashington,https://www.nitrotype.com/racer/orcaswashington,Feathers McGraw,Spring Vibin',363,60,71.85730211817169,1493,169361.0829445947,83.4531640631926,PSR
03fa271cc7971825edb12cadd63d9ebd,https://www.nitrotype.com/racer/03fa271cc7971825edb12cadd63d9ebd,NONLUCKI3ST,Never Exhausted,86,200,82.78958902464652,1302,168764.63368151156,91.67206951618027,ZSH
clause13,https://www.nitrotype.com/racer/clause13,clause13,Tilted Typist,354,140,91.5007347898501,1208,168717.99402803488,95.82632009490892,ESTER
hadenmp412c_alt,https://www.nitrotype.com/racer/hadenmp412c_alt,gold                                              ,Raw Racing Recruit,107,60,112.53977514831688,1156,167850.2255846897,92.91563418529793,PSR
rlabeig,https://www.nitrotype.com/racer/rlabeig,rlabeig,Sweaty Typer,239,0,83.91558132902367,1246,167257.8317267511,94.56037557153668,TCHR
12d1f013ee9e2bbba1c0e5d809487efa,https://www.nitrotype.com/racer/12d1f013ee9e2bbba1c0e5d809487efa,-Danny-,Operation: Typing,209,120,109.65945318272986,1083,166590.70651834348,99.35002175578839,PR2W
e568f8775c072f7534ad7384ad8a6a78,https://www.nitrotype.com/racer/e568f8775c072f7534ad7384ad8a6a78,AMAZING,Keyboard Cat,239,240,77.61519458436267,1252,166208.02517231848,95.63886725628599,PSR
dhxchung,https://www.nitrotype.com/racer/dhxchung,_Just a little Kid_,Yo,122,160,123.05311502997581,1098,166193.44333933116,93.7060450549939,PSR
33sandbox33,https://www.nitrotype.com/racer/33sandbox33,33sandbox33,Legendary Lapper,51,0,36.31102096010818,1560,165517.21898995357,89.7975735306288,CZBZ
theghostofmtakina,https://www.nitrotype.com/racer/theghostofmtakina,Pankster,The Prankster,371,0,106.01530069642183,1127,164262.9357683926,95.25823237030133,SSH
youyouyouyou111,https://www.nitrotype.com/racer/youyouyouyou111,AllstateRacing4Ava,May The 4th Be With You,75,0,79.2059705300759,1197,162961.71317379267,97.5206811241254,PR2W
bodmonster,https://www.nitrotype.com/racer/bodmonster,Will race for Ngold,Keyboard Cat,48,0,73.05103023300597,1236,160179.12761631835,94.9234751709485,T3X5
6a825ba74a32103a028882505715217c,https://www.nitrotype.com/racer/6a825ba74a32103a028882505715217c,Ghostt,Nitro Dog,241,0,155.5037493898922,888,156883.79036364978,99.39188286897061,FASZ
25jparez,https://www.nitrotype.com/racer/25jparez,#out-of-the-blue,Top Dog,154,0,66.28966516711452,1332,156651.34410632536,88.32946191894625,SSH
makeoffier,https://www.nitrotype.com/racer/makeoffier,Mr Ash,Boo!,355,40,77.01079470835067,1212,156460.01620102773,93.20389318692288,NTO
strive_rip,https://www.nitrotype.com/racer/strive_rip,Aurora 150k,Mystery Man,207,0,96.07489239598279,1072,156431.0249505827,98.57267017301781,P1RE
redxecutoryt,https://www.nitrotype.com/racer/redxecutoryt,-Clever-,Raw Racing Recruit,122,180,100.90013621048104,1091,156412.45184261425,95.29150467225975,PSR
xx_ili_xx,https://www.nitrotype.com/racer/xx_ili_xx,The Liquadator,Tilted Typist,165,200,79.82180069462999,1179,155999.2082916054,94.57079454970831,PR2W
siputtempur,https://www.nitrotype.com/racer/siputtempur,Dy3 Of Light,Lightspeed,227,240,98.6101041264944,1077,155923.73607773718,96.9665682543475,PR2W
